#Xcm		Ycm		Zcm		FXcm		FYcm		FZcm
1.343493e-05	1.956995e-06	4.474846e-06	2.112001e-16	-3.431696e-15	-3.020309e-15
1.387897e-05	1.961684e-06	4.355792e-06	-2.077302e-16	-3.069262e-15	-2.264158e-15
1.432866e-05	1.966224e-06	4.185044e-06	-1.231745e-15	-3.609539e-15	-2.329381e-15
1.475634e-05	1.958964e-06	3.975322e-06	-1.815578e-15	-3.082073e-15	-1.757632e-15
1.515846e-05	1.939607e-06	3.728755e-06	-3.242051e-15	-3.803621e-15	-2.267049e-15
1.553288e-05	1.921403e-06	3.443463e-06	-4.062261e-15	-3.374661e-15	-2.030342e-15
1.587380e-05	1.903039e-06	3.121915e-06	-5.821483e-15	-4.154658e-15	-2.689748e-15
1.618349e-05	1.869833e-06	2.772633e-06	-7.302388e-15	-4.013510e-15	-2.681639e-15
1.645390e-05	1.827537e-06	2.405530e-06	-8.945206e-15	-4.755099e-15	-2.538964e-15
1.668844e-05	1.795450e-06	1.997940e-06	-1.081404e-14	-4.540489e-15	-2.284218e-15
1.686490e-05	1.804581e-06	1.565816e-06	-1.159280e-14	-5.171176e-15	-2.629586e-15
1.698472e-05	1.839626e-06	1.118476e-06	-1.398010e-14	-5.313937e-15	-2.870569e-15
1.185242e-05	-1.438678e-06	4.715664e-06	1.666318e-15	1.848682e-15	-4.430450e-15
1.102141e-05	-1.831942e-06	4.380839e-06	2.646485e-15	2.814172e-15	-4.769209e-15
1.072854e-05	-2.009175e-06	4.186441e-06	3.407323e-15	3.417300e-15	-4.968958e-15
1.037285e-05	-1.795039e-06	4.118043e-06	3.632910e-15	2.664602e-15	-4.545262e-15
1.012256e-05	-1.382882e-06	4.140557e-06	3.725955e-15	1.921970e-15	-4.809740e-15
1.029480e-05	-1.856810e-07	4.451975e-06	3.532155e-15	3.354911e-16	-5.053697e-15
1.009612e-05	2.300565e-07	4.346030e-06	3.614021e-15	-3.983429e-16	-4.924738e-15
1.038690e-05	1.437486e-06	4.265265e-06	3.550630e-15	-1.893453e-15	-4.699740e-15
1.042366e-05	1.831021e-06	4.130595e-06	3.206316e-15	-2.516554e-15	-4.320957e-15
